,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,track_artist_tuple,Unnamed: 0,Track,Album Name,Artist,Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Pandora Streams,Pandora Track Stations,Soundcloud Streams,Shazam Counts,Explicit Track,Unnamed: 29
348,3NxuezMdSLgt4OwHzBoUhL,SHAUN,Take,Way Back Home,71,214136,False,0.745,0.739,10,-4.591,1,0.0327,0.405,0.000183,0.127,0.556,99.913,4,k-pop,"('Way Back Home', 'SHAUN')",3010,Way Back Home,Take,SHAUN,2018-06-27,KRF221800012,4475,19.7,211581810.0,29803,3666168,63.0,137544172.0,1154680.0,4469485.0,209217443.0,3149064834.0,,13.0,144.0,1.0,3.0,16529.0,26.0,107648.0,,,1277487.0,0,
349,0AS63m1wHv9n4VVRizK6Hc,Shawn Mendes,Illuminate (Deluxe),Mercy,82,208733,False,0.555,0.662,11,-4.952,0,0.0827,0.125,0.0,0.111,0.356,148.128,4,dance,"('Mercy', 'Shawn Mendes')",3013,Mercy,Mercy,Shawn Mendes,2016-08-18,USUM71603531,2727,26.9,1351515181.0,114379,33997882,74.0,602907962.0,5996722.0,154068.0,27390411.0,169125285.0,17674579.0,14.0,54431.0,245.0,33.0,125150.0,23.0,216511252.0,93292.0,903940.0,5017015.0,0,
350,6LsAAHotRLMOHfCsSfYCsz,Shawn Mendes,If I Can't Have You,If I Can't Have You,73,190800,False,0.692,0.809,2,-4.198,1,0.0602,0.524,0.0,0.147,0.864,123.911,4,dance,"(""If I Can't Have You"", 'Shawn Mendes')",3015,If I Can't Have You,Shawn Mendes (Deluxe),Shawn Mendes,2018-05-25,USUM71907349,3007,25.4,1015502663.0,82046,26967760,67.0,290850550.0,4987421.0,30575.0,20265254.0,102264948.0,312559844.0,111.0,171291.0,404.0,38.0,385715.0,56.0,199577088.0,73005.0,330177.0,3403391.0,0,
351,0U1W2LZVUX7qTm7dDpqxh6,Shawn Mendes,When You're Gone,When You're Gone,82,172266,False,0.603,0.691,5,-5.805,1,0.0372,0.0248,0.0,0.583,0.577,147.148,4,dance,"(""When You're Gone"", 'Shawn Mendes')",3020,When You're Gone,When You're Gone,Shawn Mendes,2022-03-31,USUM72204098,1562,37.1,323292046.0,40626,21320097,71.0,65239480.0,885533.0,19442.0,13233315.0,190197488.0,2968059535.0,52.0,344312.0,799.0,20.0,676487.0,35.0,35572076.0,4298.0,,2143760.0,0,
352,6OufwUcCqo81guU2jAlDVP,Shouse,Love Tonight,Love Tonight - Edit,78,241970,False,0.727,0.681,5,-7.114,0,0.0265,0.00214,0.000307,0.0861,0.448,123.028,4,house,"('Love Tonight - Edit', 'Shouse')",3027,Love Tonight - Edit,Love Tonight,Shouse,2017-12-14,USQY51798087,3213,24.3,450102131.0,176711,27362214,65.0,,,174000.0,33094580.0,513770838.0,,68.0,198098.0,,48.0,2955834.0,23.0,199734.0,1050.0,21847523.0,,0,
353,6OufwUcCqo81guU2jAlDVP,Shouse,Love Tonight,Love Tonight - Edit,78,241970,False,0.727,0.681,5,-7.114,0,0.0265,0.00214,0.000307,0.0861,0.448,123.028,4,house,"('Love Tonight - Edit', 'Shouse')",3028,Love Tonight - David Guetta Remix Edit,Love Tonight (David Guetta Remix),Shouse,2021-11-06,USA2P2120718,1748,34.9,449513936.0,160789,40271009,72.0,1063180.0,11919.0,310148.0,90949587.0,1286306864.0,,78.0,24500.0,,29.0,411337.0,21.0,25598460.0,7330.0,,,0,
354,6ZYxNjuAU9Vy3VtF6W1dtE,Shubh,We Rollin,We Rollin,79,199205,True,0.82,0.504,4,-9.113,0,0.141,0.261,7e-06,0.104,0.275,85.016,4,hip-hop,"('We Rollin', 'Shubh')",3031,We Rollin,WE ROLLIN,Shubh,2021-09-17,QZMEQ2168582,3245,24.1,258337879.0,25049,3683882,65.0,297136479.0,3230400.0,761830.0,14183967.0,226438634.0,795121.0,9.0,93.0,,,,2.0,13762.0,29.0,,339861.0,1,
355,42TMa2hgBNjte4uV7jNCnQ,"Shubh,Ikky",Baller,Baller,82,148188,False,0.711,0.702,5,-10.048,1,0.233,0.00487,0.0163,0.0932,0.674,180.219,4,hip-hop,"('Baller', 'Shubh,Ikky')",3032,Baller,Baller,Shubh,2022-09-09,QMBZ92275950,4211,20.6,261975922.0,21887,4773032,66.0,134202748.0,1512168.0,199453.0,8277557.0,146849902.0,4244389.0,14.0,512.0,,,,2.0,28352.0,43.0,,240426.0,0,
356,1yvMUkIOTeUNtNWlWRgANS,Sia,This Is Acting (Deluxe Version),Unstoppable,82,217746,False,0.468,0.779,9,-4.839,1,0.0779,0.112,0.000373,0.101,0.26,173.799,4,dance,"('Unstoppable', 'Sia')",3043,Unstoppable,Unstoppable,Sia,2016-01-21,USRC11502934,548,65.5,1285237951.0,166761,75244498,76.0,1383536938.0,11277243.0,7657876.0,920079246.0,14808888629.0,2811155497.0,124.0,654509.0,549.0,86.0,1468966.0,52.0,92645908.0,86880.0,,15422384.0,0,
357,7uoFMmxln0GPXQ0AcCBXRq,Sia,Everyday Is Christmas (Deluxe Edition),Snowman,78,165906,False,0.716,0.512,1,-6.257,1,0.0331,0.483,0.0,0.0928,0.326,104.957,3,dance,"('Snowman', 'Sia')",3045,Snowman,Snowman,Sia,2017-09-11,USAT21704212,2561,28.0,947770190.0,123852,25500657,69.0,417814325.0,6867798.0,1972101.0,644731553.0,5479108705.0,315447931.0,128.0,16029.0,93.0,55.0,984795.0,39.0,8852953.0,36244.0,,5574595.0,0,
358,4XvcHTUfIlWfyJTRG0aqlo,Sleepy Hallow,Still Sleep?,2055,81,123986,True,0.829,0.512,6,-5.865,0,0.187,0.492,0.0,0.12,0.638,80.511,4,r-n-b,"('2055', 'Sleepy Hallow')",3069,2055,2055,Sleepy Hallow,2021-04-14,USRC12100442,488,69.7,811700245.0,195603,31185690,77.0,168936854.0,1450642.0,321061.0,90460360.0,752325431.0,214637799.0,39.0,5018.0,232.0,18.0,217873.0,8.0,7644784.0,21061.0,66695368.0,925014.0,1,
359,0mG6igzxbH55XRyq3ygEh8,Sleepy Hallow,2055,2055,73,123986,True,0.775,0.518,6,-5.857,0,0.311,0.455,0.0,0.121,0.646,161.011,4,r-n-b,"('2055', 'Sleepy Hallow')",3069,2055,2055,Sleepy Hallow,2021-04-14,USRC12100442,488,69.7,811700245.0,195603,31185690,77.0,168936854.0,1450642.0,321061.0,90460360.0,752325431.0,214637799.0,39.0,5018.0,232.0,18.0,217873.0,8.0,7644784.0,21061.0,66695368.0,925014.0,1,
360,6EbVuwU7EnKeF2hdpViXCH,"Sleepy Hallow,347aidan",Die Young (feat. 347aidan),Die Young (feat. 347aidan),81,148816,True,0.808,0.582,11,-6.26,1,0.338,0.827,0.0,0.111,0.675,77.471,4,r-n-b,"('Die Young (feat. 347aidan)', 'Sleepy Hallow,347aidan')",3070,Die Young (feat. 347aidan),Die Young (feat. 347aidan),Sleepy Hallow,2022-05-25,USRC12201686,1464,38.3,245406516.0,75951,9524862,60.0,53569545.0,636003.0,40000.0,11956224.0,85005540.0,285531054.0,12.0,4801.0,80.0,8.0,48742.0,3.0,2858516.0,4884.0,22301254.0,358116.0,1,
361,4KHXk0rTD80mEf7bbdK29j,Soolking,Suavemente,Suavemente,74,159357,False,0.865,0.682,7,-4.563,0,0.0548,0.284,0.00445,0.0422,0.508,140.052,4,french,"('Suavemente', 'Soolking')",3080,Suavemente,Suavemente,Soolking,2022-02-22,FR9KQ2200190,1608,36.6,159676691.0,53444,4694099,59.0,328647215.0,2027788.0,431385.0,35999887.0,535066055.0,17132645.0,35.0,39664.0,,29.0,1390552.0,14.0,83453.0,120.0,,1827296.0,0,
362,6Qe7YCkIOc1iaw9HKqO3qV,Soolking,Sans visa,Suavemente,67,159360,False,0.862,0.696,0,-4.519,1,0.0538,0.326,0.00467,0.0418,0.519,140.018,4,french,"('Suavemente', 'Soolking')",3080,Suavemente,Suavemente,Soolking,2022-02-22,FR9KQ2200190,1608,36.6,159676691.0,53444,4694099,59.0,328647215.0,2027788.0,431385.0,35999887.0,535066055.0,17132645.0,35.0,39664.0,,29.0,1390552.0,14.0,83453.0,120.0,,1827296.0,0,
363,63irPUP3xB74fHdw1Aw9zR,Stray Kids,ODDINARY,MANIAC,80,182757,False,0.581,0.8,1,-2.613,1,0.411,0.154,0.0,0.0697,0.709,119.872,5,k-pop,"('MANIAC', 'Stray Kids')",3108,MANIAC,ODDINARY,Stray Kids,2022-03-18,US5TA2200027,2163,30.9,293724552.0,27089,8506820,68.0,343273995.0,6840494.0,274400.0,180065845.0,866409009.0,208694354.0,7.0,2041.0,255.0,6.0,59109.0,17.0,2234511.0,6341.0,2091055.0,591662.0,0,
364,3O8G8eVrhfXTGttyQ1xVuq,Stray Kids,MAXIDENT,CASE 143,82,191964,False,0.812,0.89,6,-2.661,0,0.209,0.0961,0.0,0.0222,0.69,100.006,4,k-pop,"('CASE 143', 'Stray Kids')",3109,CASE 143,MAXIDENT,Stray Kids,2022-07-10,US5TA2200101,3149,24.6,195260412.0,19052,6239806,66.0,188978133.0,3724486.0,234802.0,233063325.0,1397216002.0,191346183.0,9.0,1742.0,134.0,3.0,23299.0,33.0,1350078.0,2761.0,,505263.0,0,
365,2GYHyAoLWpkxLVa4oYTVko,Stromae,Cheese,Alors on danse - Radio Edit,78,206066,False,0.791,0.59,1,-9.206,0,0.0793,0.0994,0.00203,0.065,0.714,119.951,4,house,"('Alors on danse - Radio Edit', 'Stromae')",3114,Alors on danse,Clubland Vol. 5,Stromae,2009-01-01,FRUM70902424,4315,20.2,676325288.0,186415,35955155,72.0,852637099.0,6839325.0,3675980.0,295839452.0,3323603337.0,84125089.0,101.0,41253.0,,106.0,1851545.0,16.0,20266654.0,96409.0,,212724.0,0,
366,7e6klfDDVfvPDmx6fwXYN0,Super Simple Songs,Baby Shark & More Kids Songs,Baby Shark,61,173627,False,0.747,0.395,7,-11.447,1,0.0453,0.222,0.0,0.047,0.702,148.139,4,children,"('Baby Shark', 'Super Simple Songs')",3129,Baby Shark,Baby Shark & More Kids Songs,Super Simple Songs,2017-03-24,TCADE1784654,3749,22.1,53980875.0,4005,631145,55.0,1065036315.0,1487277.0,490.0,10111.0,386999.0,48369630.0,2.0,,,2.0,2138.0,3.0,29717004.0,200452.0,,21831.0,0,
367,62aP9fBQKYKxi7PDXwcUAS,"Surf Mesa,Emilee",ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),77,176546,False,0.674,0.774,11,-7.567,0,0.0892,0.0686,0.00188,0.393,0.33,112.05,4,house,"('ily (i love you baby) (feat. Emilee)', 'Surf Mesa,Emilee')",3133,ily (i love you baby) (feat. Emilee),ily (feat. Emilee),Surf Mesa,2019-11-26,QZJRC1945204,517,67.9,912461674.0,160875,50549340,70.0,200055211.0,2666083.0,7407429.0,285084510.0,3076620938.0,19649172.0,210.0,270224.0,389.0,124.0,834608.0,50.0,135049021.0,49762.0,62715.0,8738165.0,0,
368,1Cv1YLb4q0RzL6pybtaMLo,Surfaces,Where the Light Is,Sunday Best,77,158571,False,0.878,0.525,5,-6.832,1,0.0578,0.183,0.0,0.0714,0.694,112.022,4,soul,"('Sunday Best', 'Surfaces')",3134,Sunday Best,Where the Light Is,Surfaces,2018-08-28,TCAEA1802695,733,56.6,952626904.0,151446,27674084,16.0,195696821.0,2597296.0,9436402.0,364342730.0,2800998751.0,83356911.0,217.0,113898.0,381.0,62.0,163426.0,17.0,125033350.0,197341.0,,3892098.0,0,
369,043bfUkTydw0xJ5JjOT91w,"Swedish House Mafia,John Martin",Until Now,Don't You Worry Child,63,403493,False,0.632,0.88,2,-4.051,1,0.0463,0.0144,0.0021,0.118,0.338,129.007,4,progressive-house,"(""Don't You Worry Child"", 'Swedish House Mafia,John Martin')",3135,Don't You Worry Child - Radio Edit,Until Now,Swedish House Mafia,2012-01-01,GBAAA1200728,4557,19.5,1088273121.0,203395,83814501,76.0,20942928.0,209498.0,25739.0,16932344.0,115452865.0,39509629.0,142.0,166092.0,,76.0,636337.0,46.0,293997575.0,349531.0,,102837.0,0,
