,Track,Album Name,Artist,Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Pandora Streams,Pandora Track Stations,Soundcloud Streams,Shazam Counts,Explicit Track
3483,Riptide,Ministry Of Sound Presents Chillout Sessions XVI,Vance Joy,2013-01-01,AULI01385760,"1,223",42.8,2541833602.0,369150.0,165607442.0,80.0,533440453.0,4627060.0,856131.0,383809767.0,3108986398.0,2161449.0,231.0,132498.0,171,91.0,540337.0,70.0,,,68063923.0,16496792.0,0
3486,You Got It,You Got It,Vedo,2020-06-03,USUYG1299206,"1,367",40.1,378584974.0,56415.0,7671267.0,64.0,116036942.0,1608398.0,6285147.0,663072442.0,5568445890.0,8056027.0,24.0,511.0,188,1.0,469.0,11.0,85306463.0,40301.0,,2143649.0,1
3487,messy in heaven,messy in heaven,venbee,2022-09-23,GBARL2201891,"2,779",26.6,120785398.0,45503.0,9878550.0,59.0,25495861.0,202181.0,24429.0,3729330.0,64940140.0,330803.0,34.0,62413.0,231,17.0,214166.0,26.0,836667.0,276.0,6455224.0,742291.0,0
3488,Soweto,Outlaw,Victony,2022-06-05,QZAKB2164097,"2,123",31.2,133353888.0,40696.0,2870988.0,69.0,152140804.0,845642.0,727366.0,52119320.0,614798320.0,15477584.0,43.0,16437.0,17,7.0,285721.0,13.0,3943214.0,1143.0,2123162.0,3191942.0,1
3490,En El Radio Un Cochinero,En El Radio Un Cochinero,Victor Cibrian,2022-05-13,USDXS2201437,"2,399",29.1,215837483.0,26581.0,6387381.0,61.0,306900769.0,1945111.0,227800.0,63866568.0,1027674393.0,3372124.0,3.0,77.0,,,,8.0,11290790.0,12206.0,,655686.0,0
3493,moment,moment,Vierre Cloud,2019-12-19,QM42K1931856,"3,628",22.5,383570519.0,111710.0,19093657.0,71.0,25031987.0,409300.0,96178.0,50379871.0,332001686.0,67641.0,9.0,13.0,,4.0,59180.0,,2019419.0,3941.0,21158083.0,914081.0,0
3495,"Besharam Rang (From ""Pathaan"")","Besharam Rang (From ""Pathaan"")",Vishal-Shekhar,2022-12-12,INY092200126,574,63.5,218291402.0,10974.0,8344652.0,66.0,687030830.0,4823376.0,473000.0,26417464.0,568124616.0,1434494.0,27.0,2038.0,,1.0,1097.0,11.0,733552.0,292.0,,267470.0,0
3500,No Hands (feat. Roscoe Dash & Wale),No Hands (feat. Roscoe Dash & Wale),Waka Flocka Flame,2010-06-09,USWB11002103,"2,655",27.4,662257934.0,113043.0,31739594.0,71.0,464462597.0,3215886.0,707886.0,215370319.0,1511650572.0,22268968.0,58.0,4835.0,20,7.0,3709.0,11.0,939708588.0,1049157.0,,4225673.0,1
3502,On Chill (feat. Jeremih),On Chill (feat. Jeremih),Wale,2019-12-07,USWB11901623,"3,087",24.9,153042459.0,29703.0,3535441.0,56.0,254751675.0,1876800.0,41378.0,4887256.0,39684144.0,24436818.0,21.0,185102.0,59,5.0,11702.0,7.0,323214240.0,99598.0,,2715411.0,1
3503,Shut Up and Dance,Full Circle: The Live Anthology,WALK THE MOON,2011-11-20,USRC11401949,"1,530",37.6,1690450389.0,225204.0,121786733.0,81.0,679433670.0,4181978.0,564763.0,31046688.0,201004524.0,213087375.0,270.0,332763.0,806,113.0,505069.0,66.0,537982216.0,824867.0,,11303352.0,0
3504,Fancy Like,Country Stuff,Walker Hayes,2021-04-06,USQX92101534,835,53.1,328697441.0,56746.0,6878594.0,66.0,174775864.0,1192058.0,796309.0,174360135.0,2074178281.0,774476433.0,53.0,289947.0,"1,089",,,45.0,242860151.0,274465.0,,2520013.0,0
3505,AA,AA,Walker Hayes,2021-11-19,USQX92104965,"4,389",20.0,80899019.0,14613.0,2423704.0,53.0,68620784.0,468664.0,26941.0,9119456.0,116447096.0,213619922.0,11.0,105035.0,91,2.0,95374.0,17.0,146613382.0,30173.0,,761595.0,0
3506,Are You Bored Yet? (feat. Clairo),Are You Bored Yet? (feat. Clairo),Wallows,2019-01-02,USAT21812258,"3,186",24.4,842749499.0,158456.0,40544627.0,76.0,125641322.0,2266385.0,121465.0,61935130.0,342062376.0,425838.0,68.0,34495.0,64,26.0,168949.0,17.0,9270466.0,14818.0,,1169198.0,0
3511,Scream & Shout,Scream & Shout,will.i.am,2012-11-20,USUM71215597,"2,821",26.3,767661283.0,177756.0,49961171.0,72.0,1211548500.0,6168792.0,139644.0,110048740.0,838554125.0,226395588.0,61.0,16967.0,32,41.0,869079.0,20.0,,,2747437.0,16187949.0,1
3512,Wait a Minute!,ARDIPITHECUS,WILLOW,2015-11-01,QMJMT1500801,"2,678",27.2,1081039358.0,220073.0,41752381.0,73.0,422709495.0,5234949.0,1620541.0,275664623.0,2051079047.0,70203.0,65.0,14873.0,,31.0,308544.0,17.0,31208630.0,67960.0,,7344889.0,0
3513,You,You,Willy Paul,2022-11-25,QZW9K2296922,"4,546",19.5,330280.0,174.0,8772.0,20.0,6023690.0,52656.0,1700000.0,19786116.0,267911446.0,,,,,,,,,,,184355.0,0
3515,Aullando,"Los Campeones del Pueblo ""The Big Leagues""",Wisin & Yandel,2018-12-14,USSD11800386,"3,403",23.5,407025386.0,32596.0,12353977.0,62.0,742853552.0,2408323.0,41816.0,1175713.0,16922902.0,116399134.0,31.0,8549.0,51,11.0,177733.0,11.0,87201744.0,19602.0,,1862363.0,0
3516,Besos Moja2,Besos Moja2,Wisin & Yandel,2022-09-29,USSD12200829,"1,176",43.8,416361102.0,48450.0,23910344.0,69.0,251373932.0,911711.0,460773.0,158067701.0,1931498021.0,6946855.0,42.0,35473.0,26,25.0,555110.0,47.0,9511526.0,888.0,,739386.0,0
3517,Into Your Arms (feat. Ava Max),Into Your Arms (feat. Ava Max),Witt Lowry,2018-08-06,USAT21802013,"2,232",30.3,390529605.0,68181.0,10506568.0,67.0,388438653.0,6747169.0,4480319.0,1314071004.0,15189209474.0,133226735.0,17.0,8016.0,12,7.0,9478.0,4.0,910295.0,3769.0,,9200822.0,1
3518,Felina,Felina,WIU,2022-09-22,BXW922200018,"2,331",29.6,227079649.0,35385.0,8942936.0,63.0,199523728.0,1291904.0,298000.0,27867511.0,299633568.0,30444210.0,18.0,26.0,,21.0,258759.0,13.0,,,,252351.0,0
3519,Black And Yellow,Black And Yellow,Wiz Khalifa,2010-09-14,USAT21001800,"1,960",32.6,636986949.0,141343.0,32621464.0,69.0,1110450147.0,6467597.0,4371.0,347404.0,5188475.0,160510966.0,62.0,2912.0,52,43.0,203419.0,2.0,380701728.0,1580301.0,,2807300.0,1
3520,See You Again (feat. Charlie Puth),See You Again (feat. Charlie Puth),Wiz Khalifa,2015-01-01,USAT21703595,251,97.6,1891920348.0,159571.0,73641738.0,78.0,6335989683.0,43663933.0,2196129.0,424216963.0,3455170110.0,602157439.0,137.0,,5,8.0,16367.0,6.0,,,,22021769.0,0
3521,See You Again (feat. Charlie Puth),Furious 7: Original Motion Picture Soundtrack,Wiz Khalifa,2015-10-03,USAT21500313,"1,528",37.6,1891920348.0,75665.0,19726243.0,55.0,248806706.0,2297210.0,,,,1443387.0,177.0,92694.0,1,94.0,316305.0,64.0,1058619833.0,1085356.0,,52620.0,0
3522,The Thrill,The Thrill,Wiz Khalifa,2020-11-11,USA2P2033760,"3,350",23.7,362756358.0,123477.0,16148100.0,72.0,28737121.0,359092.0,125196.0,39650616.0,374299600.0,,13.0,1160.0,,4.0,1227.0,7.0,21129445.0,7524.0,,579324.0,1
3523,Earth Song,Earth Song - Single,Wizard Chan,2022-12-24,QZW9N2244606,"1,675",35.7,5408464.0,2127.0,61056.0,39.0,434324985.0,1056913.0,30500.0,493563.0,5623037.0,,2.0,290.0,,,,,10905.0,,,640805.0,0
3524,Joro,Joro,Wizkid,2019-09-30,USRC11901068,"4,005",21.3,117819788.0,59052.0,4339220.0,59.0,312077132.0,1773615.0,822706.0,192976549.0,1866473503.0,26870032.0,59.0,5324.0,1,27.0,155965.0,5.0,4356329.0,3033.0,5341193.0,3178427.0,0
3525,Essence (feat. Tems),Essence (feat. Tems),Wizkid,2020-10-28,USRC12003059,893,51.0,242254880.0,85783.0,13563028.0,66.0,418190794.0,2892075.0,280027.0,66345848.0,617402549.0,82045151.0,216.0,404288.0,561,21.0,229656.0,42.0,59766393.0,32203.0,15395153.0,4536227.0,0
3526,Essence (feat. Justin Bieber & Tems),Essence (feat. Justin Bieber & Tems),Wizkid,2021-08-13,USRC12102450,"3,333",23.8,142075177.0,43680.0,10012685.0,58.0,38137678.0,322681.0,71600.0,3411107.0,38844483.0,107261011.0,81.0,120200.0,,24.0,772263.0,52.0,127324521.0,38794.0,,1964096.0,0
3527,ARRANCARMELO,ARRANCARMELO,WOS,2022-06-04,UYB282206048,"4,504",19.6,223426639.0,36161.0,8039699.0,63.0,135822239.0,1770582.0,83501.0,52704504.0,422027661.0,135460144.0,6.0,2526.0,,7.0,281211.0,4.0,16762.0,166.0,,538337.0,0
3528,Beat Automotivo Tan Tan Tan Viral,Beat Automotivo Tan Tan Tan Viral,WZ Beat,2022-05-24,BXWEH2200054,26,268.1,7382759.0,3504.0,661084.0,35.0,4233958.0,69990.0,37621885.0,1636811753.0,22918660728.0,,1.0,,439,1.0,6.0,1.0,,,,633525.0,0
3529,Unsteady,The Reason EP,X Ambassadors,2014-01-28,USUM71400108,"4,344",20.2,663939688.0,87146.0,28385073.0,67.0,462058635.0,4042516.0,173337.0,25471805.0,215796397.0,2264375.0,47.0,18975.0,114,8.0,16394.0,15.0,414961857.0,257712.0,,5432642.0,0
3530,Renegades,Renegades,X Ambassadors,2015-03-17,USUM71502643,"4,445",19.8,785571181.0,131703.0,26404041.0,70.0,492974141.0,3162813.0,36859.0,9348443.0,74904030.0,17622437.0,96.0,89938.0,279,30.0,100159.0,22.0,,,,9672381.0,0
3537,Aesthetic,Aesthetic,Xilo,2020-02-14,QZFZ22071847,969,49.0,27312761.0,9048.0,2060708.0,38.0,3538161.0,118805.0,12562825.0,754488882.0,5979843010.0,86473112.0,6.0,,239,2.0,3328.0,,174203.0,2348.0,,26178.0,1
3539,Look At Me!,Look At Me!,XXXTENTACION,2017-02-20,USUYG1131080,"1,864",33.7,1432465000.0,178342.0,32522476.0,75.0,529846128.0,11029532.0,3523215.0,235606523.0,2685984395.0,2295267.0,36.0,317.0,,8.0,197216.0,3.0,,,,,1
3540,YuNg BrAtZ,Revenge,XXXTENTACION,2017-05-16,USUYG1142051,"1,950",32.6,442472374.0,85567.0,16713395.0,68.0,99029913.0,1622141.0,469276.0,58969522.0,437018233.0,1895476.0,7.0,9.0,,,,1.0,24600240.0,32645.0,128221222.0,1002168.0,1
3541,Revenge,Revenge,XXXTENTACION,2017-05-18,USUYG1142409,"2,955",25.6,1356969354.0,13248.0,2447818.0,53.0,74514608.0,1012321.0,,,,212.0,6.0,,,,,,,,120102744.0,,1
3542,Fuck Love (feat. Trippie Redd),17,XXXTENTACION,2017-08-25,USUYG1156898,319,85.6,1615274494.0,203617.0,35375009.0,79.0,515463883.0,6471385.0,59900.0,19736442.0,100843174.0,4528014.0,37.0,1088.0,,14.0,176966.0,5.0,106473506.0,116371.0,319835943.0,2026025.0,1
3543,Everybody Dies In Their Nightmares,17,XXXTENTACION,2017-08-25,USUYG1156894,"1,812",34.2,1590659204.0,203764.0,34418293.0,77.0,567076854.0,7875127.0,322403.0,76923633.0,616913553.0,29039651.0,26.0,29.0,,9.0,136392.0,8.0,99032560.0,70564.0,,2444041.0,1
3544,Revenge,17,XXXTENTACION,2017-08-25,USUYG1156895,"3,867",21.7,1356969354.0,184465.0,30276013.0,81.0,910676.0,22351.0,81626.0,56122006.0,401420595.0,,7.0,147.0,,4.0,164055.0,5.0,27265488.0,34655.0,,2258367.0,1
3545,SAD!,SAD!,XXXTENTACION,2018-02-03,USUG11800208,289,90.5,2218531106.0,263801.0,60437070.0,75.0,1800863873.0,26301389.0,1295895.0,58018849.0,435340082.0,178579824.0,77.0,21340.0,107,45.0,409497.0,17.0,187658592.0,508457.0,79154715.0,3798652.0,1
3546,changes,changes,XXXTENTACION,2018-02-03,USUG11800211,729,56.8,1366479990.0,171651.0,36731138.0,70.0,1002422657.0,14134657.0,1951109.0,167016763.0,1763949180.0,45887113.0,31.0,112.0,,21.0,344528.0,11.0,138516743.0,187030.0,50737522.0,4184844.0,0
3547,Moonlight,?,XXXTENTACION,2018-03-16,USUG11800209,375,79.5,1885431727.0,241112.0,41330643.0,77.0,1607650475.0,24201486.0,275009.0,36219008.0,300772720.0,160456727.0,66.0,16859.0,2,41.0,344324.0,15.0,138948996.0,311466.0,80552486.0,3644968.0,1
3548,Hope,?,XXXTENTACION,2018-03-16,USUG11800447,519,67.8,1442703001.0,201082.0,35338608.0,78.0,460915912.0,7439249.0,699601.0,36684132.0,325870631.0,1874799.0,15.0,4.0,4,5.0,2958.0,6.0,72855904.0,120369.0,173136245.0,4703306.0,1
3549,the remedy for a broken heart (why am I so in love),?,XXXTENTACION,2018-03-16,USUG11800488,"1,359",40.2,959078765.0,142939.0,25725853.0,69.0,402582220.0,5401876.0,1310523.0,96702547.0,955370530.0,493918.0,23.0,24.0,,10.0,139377.0,5.0,90709369.0,48115.0,59947745.0,3685380.0,1
3550,NUMB,?,XXXTENTACION,2018-03-16,USUG11800453,"4,304",20.3,510136819.0,76921.0,16933150.0,67.0,201406793.0,2593226.0,159509.0,19500599.0,202031125.0,451443.0,5.0,50.0,,6.0,152394.0,5.0,57812824.0,31756.0,27128932.0,1643067.0,0
3551,Arms Around You (feat. Maluma & Swae Lee),Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,2018-10-25,USWB11802264,"1,815",34.1,587673746.0,88533.0,17023029.0,65.0,490164687.0,7575841.0,108400.0,2994730.0,15353974.0,210200706.0,34.0,30031.0,9,16.0,13467.0,6.0,38836032.0,28986.0,51950035.0,3904200.0,1
3552,vice city,vice city,XXXTENTACION,2022-01-28,USQX92105542,"4,343",20.2,111369377.0,60104.0,6976080.0,64.0,100696513.0,1725109.0,365.0,15618.0,198631.0,704154.0,4.0,108.0,2,4.0,132917.0,5.0,927112.0,1727.0,,166343.0,1
3553,"I spoke to the devil in miami, he said everything would be fine",LOOK AT ME: THE ALBUM,XXXTENTACION,2022-10-06,USQX92202218,"1,979",32.4,42993944.0,14476.0,4616378.0,58.0,7064950.0,182381.0,813.0,579314.0,6574386.0,197936.0,,,,,,,13068280.0,13415.0,45955540.0,363684.0,0
3554,Lalala,Lalala,Y2K,2019-06-28,USSM11904230,"1,010",47.7,968133091.0,142494.0,16656325.0,66.0,707665227.0,10665380.0,2733359.0,556612849.0,6342877983.0,368355428.0,76.0,25256.0,267,33.0,6401270.0,7.0,,,,9155025.0,1
3555,Lalala - Ilkan Gunuc Remix,Lalala (Ilkan Gunuc Remix),Y2K,2019-10-28,USSM12002468,"2,515",28.3,28240865.0,9377.0,3738275.0,49.0,,,7210799.0,121538491.0,1680010594.0,,14.0,2644.0,,6.0,4972.0,,37628.0,,182052.0,1994181.0,1
3559,Yandel 150,Yandel 150,Yandel,2022-12-20,QMFMF2215173,247,98.1,837576264.0,102545.0,38825844.0,70.0,472335529.0,1511715.0,632917.0,43022167.0,631781362.0,443395467.0,60.0,65694.0,29,39.0,5582630.0,63.0,26717443.0,8054.0,,2660197.0,1
3561,"Muqabla (From ""Street Dancer 3D"")","Muqabla (From ""Street Dancer 3D"")",Yash Narvekar,2019-12-21,INS181905922,"1,093",45.8,102668822.0,8999.0,4335630.0,58.0,1111498706.0,6693422.0,4369880.0,26463521.0,557936748.0,236773715.0,14.0,2014.0,,,,3.0,,,,104058.0,0
3563,Opp Stoppa (feat. 21 Savage),Opp Stoppa (feat. 21 Savage),YBN Nahmir,2021-01-22,USAT22100132,"2,603",27.7,246949197.0,80591.0,7682255.0,64.0,62144315.0,935278.0,5645.0,715700.0,4922539.0,101060286.0,19.0,4210.0,,22.0,419.0,,4954305.0,6168.0,32395833.0,209692.0,1
3564,Talk,Talk,Yeat,2022-02-09,USUM72216448,"1,229",42.7,242057987.0,77898.0,8717113.0,67.0,39581789.0,457747.0,46710.0,13919189.0,109453452.0,92497.0,10.0,127.0,7,1.0,4435.0,11.0,1216305.0,3164.0,21272944.0,999699.0,1
3569,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)","Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",YG,2018-05-25,USUM71807398,"4,368",20.1,370693139.0,52213.0,12089613.0,56.0,354158650.0,2481689.0,53260.0,4933472.0,36764105.0,7138330.0,54.0,30350.0,32,2.0,2698.0,13.0,189684107.0,120848.0,,3017513.0,1
3570,"Go Loko (feat. Tyga, Jon Z)",Go Loko,YG,2019-03-05,USUM71904934,"3,306",23.9,359828344.0,77046.0,11168503.0,56.0,294072510.0,3184637.0,1311823.0,40532086.0,289928883.0,3159297.0,29.0,13007.0,97,21.0,37239.0,4.0,47722670.0,61724.0,,2142565.0,1
3571,Toxic,Toxic,YG,2022-12-08,USUM72215025,"4,006",21.3,36861625.0,18739.0,2015690.0,48.0,45862527.0,493206.0,79369.0,18282687.0,146110913.0,924079774.0,7.0,131332.0,626,7.0,25236.0,4.0,28403185.0,9070.0,,1083165.0,1
3573,Worth It,Worth It,YK Osiris,2019-08-02,USUM71821752,"1,125",44.8,340112388.0,66487.0,6617103.0,60.0,283340446.0,3313053.0,576099.0,18279931.0,132694197.0,41301726.0,28.0,11151.0,32,5.0,7457.0,2.0,171927306.0,162394.0,103378626.0,1660493.0,0
3574,La Bebe,LPM,Yng Lvcas,2021-12-24,QZTAT2174000,"1,198",43.3,255707376.0,35404.0,4489095.0,64.0,132383657.0,926647.0,3955024.0,237343814.0,3229349729.0,,4.0,3835.0,44,,,2.0,1505248.0,8802.0,,1296219.0,1
3576,Murder On My Mind,Murder On My Mind,YNW Melly,2018-01-06,QMCE31801827,934,49.8,1055558326.0,208777.0,21077896.0,72.0,952644680.0,8820105.0,251510.0,44341738.0,350694950.0,39105354.0,18.0,299.0,42,10.0,8074.0,,112050497.0,360013.0,,2087864.0,1
3577,Butter Pecan,Butter Pecan,YNW Melly,2018-08-24,QMCE31801978,"4,284",20.3,101094621.0,22493.0,1649415.0,49.0,133295365.0,1087349.0,42102.0,3861611.0,23580335.0,1491333.0,2.0,7.0,,1.0,4815.0,,35665847.0,59897.0,66994287.0,338559.0,1
3578,223's (feat. 9lokknine),223's (feat. 9lokknine),YNW Melly,2019-09-08,QMCE31902418,609,61.4,484542375.0,97431.0,11914330.0,64.0,164470388.0,1490017.0,6584665.0,105210640.0,999433711.0,15442781.0,13.0,434.0,,5.0,31550.0,,44167227.0,99074.0,82438907.0,1457720.0,1
3579,Suicidal,Melly vs. Melvin,YNW Melly,2019-11-22,QMCE31902585,"1,146",44.4,572441305.0,113061.0,13801176.0,67.0,317626075.0,4533617.0,4475534.0,218106950.0,1659032393.0,7772461.0,20.0,2061.0,54,4.0,71838.0,4.0,25773932.0,131617.0,,2287665.0,1
3580,Rake It Up,Rake It Up,Yo Gotti,2017-06-23,USSM11705366,"3,924",21.6,365789171.0,47875.0,14327367.0,58.0,347981506.0,2544004.0,24502.0,12009436.0,75103695.0,150027731.0,75.0,8.0,51,7.0,28364.0,16.0,336119724.0,272010.0,1720331.0,3844287.0,1
3581,Saiyaan Ji,Saiyaan Ji,Yo Yo Honey Singh,2021-01-27,INS182100158,"3,942",21.5,39793463.0,5646.0,1398949.0,48.0,585353915.0,6571121.0,,,,228557696.0,1.0,1059.0,,,,3.0,,,,197659.0,0
3583,YKWIM?,Bipolar,Yot Club,2019-05-31,CAGOO1966522,"2,681",27.2,675984633.0,147651.0,25369800.0,75.0,118564792.0,1898029.0,156693.0,168264666.0,882048158.0,182.0,8.0,10.0,,3.0,39672.0,11.0,6567978.0,7872.0,17184881.0,1248383.0,0
3584,OOOUUU,OOOUUU,Young M.A,2016-05-20,US6YF1600026,"1,888",33.4,316267018.0,68407.0,10932431.0,60.0,515355994.0,3980712.0,83370.0,35643009.0,286622729.0,2170348.0,165.0,7714.0,,10.0,7187.0,12.0,144019785.0,192642.0,109465969.0,2698587.0,1
3590,Solid (feat. Drake),Slime Language 2,Young Stoner Life,2021-04-16,QMCE32100237,"3,992",21.3,277393068.0,103470.0,22919370.0,61.0,932111.0,15329.0,833.0,622471.0,6843990.0,,73.0,4738.0,,15.0,63439.0,8.0,35674166.0,4422.0,,772897.0,1
3591,Don't Rush (feat. Headie One),Don't Rush (feat. Headie One),Young T & Bugsey,2019-07-11,GBARL1901201,"4,492",19.7,209328795.0,69599.0,10534579.0,54.0,176353020.0,1757636.0,584720.0,45308104.0,463196104.0,18340338.0,76.0,10.0,,22.0,139384.0,12.0,31067301.0,23634.0,,5823976.0,1
3592,Relationship (feat. Future),Beautiful Thugger Girls,Young Thug,2017-06-16,USAT21701747,410,75.5,458957128.0,89812.0,13215590.0,61.0,47166510.0,482132.0,28665700.0,112444345.0,1069735982.0,9528686.0,1.0,135.0,12,1.0,57.0,,,,,,1
3593,The London (feat. J. Cole & Travis Scott),The London (feat. J. Cole & Travis Scott),Young Thug,2019-05-23,USAT21903320,"1,438",38.8,729825680.0,155380.0,26351002.0,62.0,286183927.0,2353107.0,33462.0,5970654.0,63035109.0,222320277.0,90.0,65842.0,101,37.0,721934.0,26.0,63014064.0,21492.0,40918654.0,2792929.0,1
3594,Hot (feat. Gunna),So Much Fun,Young Thug,2019-08-16,USAT21904711,"3,635",22.5,387820994.0,84975.0,16825587.0,64.0,292576551.0,2516143.0,108794.0,43178104.0,366572254.0,30753691.0,46.0,6.0,,15.0,26150.0,16.0,85953532.0,43543.0,,2389263.0,1
3595,Go Crazy,Slime & B,Young Thug,2020-05-05,USRC12001468,721,57.0,699336080.0,126934.0,20887762.0,68.0,363333168.0,3159553.0,19574.0,3018147.0,42692526.0,217788137.0,177.0,578728.0,13,32.0,935466.0,22.0,242208093.0,80706.0,2515804.0,5747453.0,1
3597,Solar Eclipse,Solar Eclipse,YoungBoy Never Broke Again,2018-11-01,USAT21705449,"4,134",20.9,99037719.0,22065.0,2853491.0,55.0,183585531.0,1079875.0,15596.0,3651900.0,21367061.0,3933494.0,7.0,43.0,,1.0,4717.0,,69290303.0,41418.0,74211875.0,470384.0,1
3598,Outside Today,Outside Today,YoungBoy Never Broke Again,2018-11-01,USAT21800223,"4,561",19.5,347754650.0,77541.0,8703094.0,65.0,262512471.0,1713131.0,120875.0,9317681.0,44191712.0,3853313.0,17.0,918.0,,3.0,8039.0,,202437193.0,143554.0,,923983.0,1
3599,Make No Sense,AI YoungBoy 2,YoungBoy Never Broke Again,2019-11-10,USAT21904061,"3,876",21.7,404692736.0,117843.0,15973142.0,69.0,122850735.0,1344633.0,139519.0,49418549.0,338188316.0,17583577.0,31.0,,108,5.0,5996.0,3.0,44738515.0,39705.0,,846798.0,1
3600,Nevada,Nevada,YoungBoy Never Broke Again,2021-01-30,USAT22103399,"2,251",30.1,163974630.0,60031.0,4503801.0,64.0,109858521.0,915546.0,20233.0,5083710.0,48854928.0,122293460.0,23.0,264.0,2,2.0,55679.0,,44161281.0,27622.0,38396480.0,,1
3601,No Switch,Colors (Deluxe),YoungBoy Never Broke Again,2022-01-21,USAT22200200,"4,119",20.9,53849840.0,27244.0,2184520.0,60.0,60416082.0,619963.0,23588.0,5255275.0,40727724.0,265664414.0,,528.0,4,,,,2506210.0,7341.0,20423284.0,354115.0,1
3602,Vette Motors,Vette Motors - Single,YoungBoy Never Broke Again,2022-10-06,USAT22207312,"3,814",21.9,80585683.0,16202.0,12738423.0,19.0,88959234.0,770086.0,20100.0,5242187.0,42977111.0,332784168.0,3.0,1144.0,,1.0,4717.0,7.0,,,19542228.0,,1
3607,Old Love,Old Love - Single,yuji,2022-08-19,SE6XW2261728,"3,059",25.0,262082601.0,29563.0,9809007.0,67.0,178440164.0,1191857.0,220503.0,78149876.0,663874319.0,54829311.0,4.0,2762.0,,1.0,249050.0,,,,,,0
3608,Baddest,Baddest,Yung Bleu,2021-11-06,USUYG1373541,"4,391",20.0,58539080.0,21823.0,2831053.0,49.0,93406018.0,908614.0,59318.0,12588822.0,122233226.0,26425329.0,34.0,180840.0,245,,,14.0,72404038.0,9071.0,1747863.0,1492094.0,1
3610,Betty (Get Money),Betty (Get Money),Yung Gravy,2022-10-06,USUM72210379,"1,685",35.6,262402978.0,61547.0,12763919.0,59.0,68754110.0,1120053.0,444253.0,312314152.0,2904979024.0,2349369485.0,28.0,102652.0,"1,480",9.0,33117.0,12.0,29930163.0,13575.0,,1857984.0,0
3611,Ginseng Strip 2002,Lavender - Single,Yung Lean,2013-01-01,SEY491300006,"4,202",20.6,276992369.0,105690.0,11367953.0,64.0,126116178.0,2585938.0,8515109.0,1684766527.0,17759263793.0,118201104.0,10.0,393.0,423,12.0,66615.0,,967609.0,4145.0,,3822373.0,1
3613,Clap For 'Em (feat. Flo Milli & Sada Baby),Clap For 'Em (feat. Flo Milli & Sada Baby),YungManny,2021-03-20,USRC12003901,"2,753",26.8,21634137.0,6881.0,1871089.0,40.0,1198045.0,19492.0,4857888.0,200277564.0,1553141547.0,,10.0,62.0,11,5.0,12192.0,,670016.0,1356.0,,282245.0,1
3615,Rewrite The Stars,Rewrite The Stars,Zac Efron,2017-11-17,USAT21704623,"3,823",21.8,989608207.0,89520.0,20163755.0,67.0,300627390.0,2508271.0,165697.0,21476849.0,205446459.0,1767096.0,42.0,4261.0,,10.0,9859.0,3.0,128285057.0,157700.0,,1889560.0,0
3616,Something in the Orange,Something in the Orange,Zach Bryan,2022-04-22,USWB12201213,478,70.4,891578597.0,134151.0,56220971.0,82.0,121756122.0,612540.0,428919.0,61522352.0,536850823.0,545454569.0,78.0,8.0,86,37.0,4894376.0,69.0,94783587.0,127557.0,13539327.0,1548284.0,0
3617,Sun to Me,American Heartbreak,Zach Bryan,2022-05-20,USWB12201490,"4,209",20.6,307125680.0,37085.0,4580996.0,78.0,23958351.0,115841.0,82568.0,11598936.0,91548493.0,237287388.0,5.0,1612.0,24,1.0,71.0,6.0,61065910.0,9915.0,2086392.0,170053.0,0
3618,Oklahoma Smokeshow,Summertime Blues,Zach Bryan,2022-07-15,USWB12202706,"3,193",24.4,283406755.0,35672.0,3644016.0,77.0,62279409.0,254008.0,48146.0,7156246.0,49171406.0,340942384.0,12.0,794.0,22,3.0,648.0,21.0,42707006.0,22346.0,3672155.0,363648.0,0
3619,"Burn, Burn, Burn","Burn, Burn, Burn",Zach Bryan,2022-08-09,USWB12205041,"3,501",23.0,261905370.0,42715.0,5866774.0,75.0,23316855.0,136558.0,12980.0,2406657.0,16825671.0,19844.0,14.0,45.0,,2.0,9767.0,16.0,20283919.0,8607.0,4272052.0,345080.0,0
3627,Bom Diggy,Bom Diggy - Single,Zack Knight,2017-08-24,QM6P41715585,"3,464",23.2,55362558.0,9861.0,2598056.0,46.0,1292844409.0,5695565.0,75620.0,3354781.0,45939694.0,158638266.0,3.0,495.0,,1.0,861.0,,,,,480815.0,0
3628,Pano,Pano,Zack Tabudlo,2021-06-12,PHUM72100441,"4,173",20.7,261275106.0,28281.0,15565070.0,64.0,212525130.0,1350970.0,384326.0,66481618.0,582712801.0,563870.0,13.0,1660.0,,,,,53001.0,244.0,,237547.0,0
3629,Lush Life,Lush Life,Zara Larsson,2015-05-06,SEWEE1500509,"3,687",22.3,1429205245.0,151855.0,83732411.0,78.0,156015402.0,1540316.0,1213204.0,40191496.0,323351717.0,4243.0,200.0,74545.0,1,126.0,2293474.0,34.0,61716921.0,50211.0,,9877808.0,0
